Plate,ID,Ct_Mean_bac,Ct_SD_bac,bac_copies_raw,bac_copies
13,3-7_7,14.5113744735718,0.206202000379562,4071356.41874907,5496331165.31125
13,3-7_8,15.2656335830688,0.0439345575869083,2440445.15853306,3294600964.01963
13,3-7_9,15.0079107284546,0.120386824011803,2906809.2310784,3924192461.95583
14,3-8_1,13.4417028427124,0.178695783019066,8413119.26345807,11357711005.6684
14,3-8_2,15.2668256759644,0.0976507365703583,2438471.91980848,3291937091.74144
14,3-8_3,14.5401153564453,0.0177098922431469,3992726.56894152,5390180868.07106
14,3-8_4,14.8376665115356,0.296371847391129,3262760.71280737,4404726962.28995
14,3-9_1,14.5127534866333,0.383234411478043,4067548.56339194,5491190560.57911
14,3-9_2,14.256781578064,0.105663970112801,4839096.07263597,6532779698.05857
14,3-9_3,14.9537734985352,0.332402676343918,3015574.40289906,4071025443.91373
14,3-9_4,13.4732236862183,0.0308524761348963,8235088.57093884,11117369570.7674
14,3-10_1,15.7304000854492,0.0181866846978664,1780363.08582253,2403490165.86041
14,3-10_2,15.3073053359985,0.133855253458023,2372405.62170577,3202747589.30279
14,3-10_3,15.724536895752,0.063915029168129,1787460.21691577,2413071292.83629
14,3-10_4,16.0010375976562,0.0179261453449726,1481683.09578841,2000272179.31435
14,3-11_1,14.4257545471191,0.0612979456782341,4314894.39055922,5825107427.25495
14,3-11_2,14.0457181930542,0.0510402396321297,5584210.75668958,7538684521.53094
14,3-11_3,14.9596357345581,0.0265961289405823,3003602.97413378,4054864015.0806
14,3-11_4,14.7325315475464,0.0265575628727674,3504024.15986696,4730432615.8204
14,3-12-1,12.9455032348633,0.942013740539551,11780953.2576031,15904286897.7642
14,3-12_2,14.1398468017578,0.113551013171673,5238697.95076708,7072242233.53555
14,3-12_3,16.4093227386475,0.0582231134176254,1123153.60702834,1516257369.48826
14,3-12_4,13.901237487793,0.263783514499664,6159398.91473029,8315188534.88589
14,3-s0,32.5945472717285,0.239201873540878,19.0928154772969,25775.3008943508
14,3s-3,30.2194213867188,0.26455882191658,95.6726502513823,129158.077839366
14,am2,19.4996566772461,0.179556176066399,137961.872402903,186248527.743919
14,am3,19.8129386901855,0.0291077997535467,111542.162772506,150581919.742883
14,am5,20.0269088745117,0.0933962315320969,96468.3631907232,130232290.307476
14,am8,19.5786724090576,0.157751739025116,130759.785852745,176525710.901205
14,bm2,19.589807510376,0.109078429639339,129775.537182892,175196975.196905
14,bm3,20.6843643188477,0.0428696423768997,61750.6572288467,83363387.258943
14,bm5,20.3349418640137,0.290302008390427,78272.9510526735,105668483.921109
14,bm8,20.4765472412109,0.137148752808571,71102.1113853388,95987850.3702073
15,3-8_5,15.4072427749634,0.0899991169571877,2216862.30061044,2992764105.8241
15,3-8_6,13.3242750167847,0.102882295846939,9110903.67508899,12299719961.3701
15,3-8_7,15.4774475097656,0.163452208042145,2113733.94370738,2853540824.00496
15,3-8_8,14.0887784957886,0.0558040142059326,5423410.84988587,7321604647.34592
15,3-9_5,14.2880907058716,0.0516989603638649,4737376.08402723,6395457713.43676
15,3-9_6,14.2653093338013,0.0497386865317822,4811175.82876607,6495087368.83419
15,3-9_7,14.3879127502441,0.240287721157074,4427123.54728767,5976616788.83836
15,3-9_8,15.0256042480469,0.351902157068253,2872119.37795729,3877361160.24234
15,3-10_5,15.211236000061,0.0548133626580238,2532207.51174809,3418480140.85992
15,3-10_6,15.3683137893677,0.144925057888031,2276200.78771536,3072871063.41573
15,3-10_7,16.4793567657471,0.057085208594799,1071028.59279559,1445888600.27405
15,3-10_8,14.7948303222656,0.0708486214280128,3358988.18543581,4534634050.33835
15,3-11_5,13.893702507019,0.470361679792404,6190971.29284066,8357811245.33489
15,3-11_6,14.1321716308594,0.0839055776596069,5266051.82852547,7109169968.50938
15,3-11_7,14.0698556900024,0.172493353486061,5493495.88291153,7416219441.93057
15,3-11_8,13.2453966140747,0.10164250433445,9611825.22564734,12975964054.6239
15,3-12_5,14.8521070480347,0.453450560569763,3230946.68280711,4361778021.7896
15,3-12_6,14.0447683334351,0.0661064311861992,5587811.04517519,7543544910.98651
15,am9,19.7742748260498,0.0634840726852417,114507.19723929,154584716.273041
15,am10,19.6667003631592,0.232287257909775,123178.111098416,166290449.982861
15,bm9,20.1622180938721,0.0343328304588795,88005.7589705346,118807774.610222
15,bm10,20.2981147766113,0.0586967021226883,80253.5325497663,108342268.942185
15,eb-6,28.0827693939209,0.154378041625023,407.784362479966,550508.889347954
16,3-8_9,13.366530418396,0.146000176668167,8853385.06090236,11952069832.2182
16,3a-0,21.3579025268555,0.0478415414690971,39098.3908205512,52782827.6077441
16,3b-0,21.0480651855469,0.037720400840044,48246.2767399892,65132473.5989854
16,3-9_9,13.0518980026245,0.612533450126648,10960423.064373,14796571136.9035
16,3a-3,20.7948551177979,0.0675179958343506,57290.3431732861,77341963.2839362
16,3b-3,20.9425754547119,0.0642855390906334,51826.3013885924,69965506.8745998
16,am1,21.4873523712158,0.0509056523442268,35810.6122187461,48344326.4953073
16,bm1,20.7754230499268,0.137011617422104,58050.7445354612,78368505.1228726
16,3-11_9,16.7353610992432,0.443177402019501,900243.537294066,1215328775.34699
16,am4,20.3104953765869,0.138388007879257,79582.1670181667,107435925.474525
16,bm4,21.8682727813721,0.318378001451492,27654.1042681098,37333040.7619482
16,am6,21.6018314361572,0.0646471828222275,33134.1852933111,44731150.1459699
16,bm6,21.2682495117188,0.116187460720539,41550.7079527059,56093455.7361529
16,3-9_10,13.9577741622925,0.0397810973227024,5927584.18179744,8002238645.42655
16,am7,20.8332233428955,0.0859462842345238,55818.0706427028,75354395.3676488
16,bm7,22.6270351409912,0.182509705424309,16525.7994334231,22309829.2351213
16,3-11_10,13.8335037231445,0.0849590077996254,6449091.91364053,8706274083.41471
